Name, Succ, Fail, Send Rate (TPS), Max Latency (s), Min Latency (s), Avg Latency (s), Throughput (TPS)
create-asset-load-675, 46186, 0, 154.2, 6.73, 0.54, 2.83, 153.6
create-asset-load-750, 46128, 0, 153.7, 7.07, 0.21, 2.77, 153.5
create-asset-load-825, 44389, 0, 148.5, 8.46, 0.28, 3.23, 148.2
create-asset-load-900, 44337, 0, 146.3, 9.09, 0.67, 3.61, 145.9

Benchmark 3
create-asset-load-75, 21766, 0, 73.3, 1.85, 0.16, 0.82, 73.2
create-asset-load-150, 28981, 0, 97.5, 2.12, 0.15, 0.89, 97.3
create-asset-load-225, 39646, 0, 133.6, 3.25, 0.24, 1.00, 133.4
create-asset-load-300, 41577, 0, 139.8, 3.47, 0.38, 1.40, 139.5
create-asset-load-375, 48037, 0, 161.6, 3.35, 0.19, 1.42, 161.1
create-asset-load-450, 43266, 0, 145.1, 4.92, 0.27, 1.73, 145.0
create-asset-load-525, 43461, 0, 145.0, 5.99, 0.15, 2.06, 144.7
create-asset-load-600, 44674, 0, 149.9, 6.03, 0.52, 2.34, 149.6
create-asset-load-675, 44498, 0, 148.8, 7.60, 0.60, 3.08, 148.3
create-asset-load-750, 41842, 0, 139.3, 7.08, 0.53, 3.04, 139.0
create-asset-load-825, 42477, 0, 140.7, 7.65, 0.26, 3.35, 140.4
create-asset-load-900, 45998, 0, 153.6, 9.04, 0.25, 3.52, 153.5

Benchmark 4
create-asset-load-75, 21612, 0, 72.8, 1.79, 0.18, 0.82, 72.7
create-asset-load-150, 28113, 0, 94.7, 2.16, 0.22, 0.89, 94.5
create-asset-load-225, 39703, 0, 133.8, 2.65, 0.31, 0.99, 133.6
create-asset-load-300, 42208, 0, 142.1, 3.27, 0.25, 1.38, 141.9
create-asset-load-375, 47643, 0, 159.9, 3.32, 0.41, 1.50, 159.7
create-asset-load-450, 42879, 0, 143.7, 4.93, 0.20, 1.82, 143.4
create-asset-load-525, 43384, 0, 145.8, 5.56, 0.26, 2.19, 145.3
create-asset-load-600, 47981, 0, 161.0, 4.95, 0.27, 2.21, 160.8
create-asset-load-675, 47127, 0, 157.7, 6.50, 0.38, 2.85, 157.4
create-asset-load-750, 44418, 0, 148.0, 6.83, 0.62, 2.83, 147.3
create-asset-load-825, 47854, 0, 159.5, 8.10, 0.44, 3.00, 158.5
create-asset-load-900, 43193, 0, 143.0, 8.30, 0.21, 3.52, 142.7

Benchmark 5
create-asset-load-75, 22105, 0, 74.4, 1.90, 0.20, 0.80, 74.4
create-asset-load-150, 28669, 0, 96.5, 1.97, 0.22, 0.88, 96.4
create-asset-load-225, 37106, 0, 124.7, 3.00, 0.23, 1.07, 124.4
create-asset-load-300, 40132, 0, 135.0, 3.12, 0.25, 1.40, 134.7
create-asset-load-375, 48687, 0, 163.3, 3.39, 0.39, 1.41, 162.9
create-asset-load-450, 43093, 0, 144.4, 4.04, 0.30, 1.74, 144.2
create-asset-load-525, 42337, 0, 141.5, 5.36, 0.35, 2.16, 141.3
create-asset-load-600, 42145, 0, 141.2, 5.39, 0.20, 2.47, 140.9
create-asset-load-675, 46267, 0, 154.7, 7.06, 0.52, 2.84, 154.3
create-asset-load-750, 46297, 0, 154.3, 6.86, 0.56, 2.80, 154.0
create-asset-load-825, 44561, 0, 149.3, 8.99, 0.33, 3.12, 149.0
create-asset-load-900, 44512, 0, 148.7, 8.50, 0.25, 3.41, 148.3

Benchmark 6
create-asset-load-75, 23220, 0, 78.2, 1.86, 0.22, 0.79, 78.1
create-asset-load-150, 29362, 0, 98.8, 2.38, 0.27, 0.86, 98.5
create-asset-load-225, 38698, 0, 130.0, 2.72, 0.21, 1.01, 129.9
create-asset-load-300, 43291, 0, 145.0, 3.39, 0.22, 1.37, 144.7
create-asset-load-375, 50316, 0, 169.0, 3.35, 0.28, 1.39, 168.6
create-asset-load-450, 41414, 0, 138.6, 4.13, 0.35, 1.82, 138.4
create-asset-load-525, 41728, 0, 140.2, 5.49, 0.27, 2.26, 139.9
create-asset-load-600, 41456, 0, 138.4, 5.73, 0.31, 2.66, 138.1
create-asset-load-675, 46752, 0, 156.9, 6.38, 0.48, 2.77, 156.5
create-asset-load-750, 42697, 0, 143.2, 7.04, 0.35, 3.10, 143.0
create-asset-load-825, 42419, 0, 142.2, 8.76, 0.49, 3.25, 141.9
create-asset-load-900, 45694, 0, 151.8, 9.07, 0.60, 3.47, 151.2

Benchmark 7
create-asset-load-75, 22245, 0, 75.0, 1.90, 0.15, 0.81, 74.9
create-asset-load-150, 28457, 0, 95.7, 2.16, 0.23, 0.88, 95.5
create-asset-load-225, 37780, 0, 127.1, 3.28, 0.23, 1.04, 126.8
create-asset-load-300, 39797, 0, 133.3, 3.38, 0.30, 1.42, 133.1
create-asset-load-375, 46332, 0, 155.6, 3.60, 0.27, 1.45, 155.4
create-asset-load-450, 42532, 0, 142.4, 4.77, 0.19, 1.78, 142.3
create-asset-load-525, 42393, 0, 142.6, 5.17, 0.39, 2.18, 141.9
create-asset-load-600, 42992, 0, 142.9, 5.93, 0.25, 2.52, 142.6
create-asset-load-675, 43883, 0, 146.7, 7.13, 0.25, 2.74, 146.6
create-asset-load-750, 49609, 0, 165.4, 7.73, 0.27, 2.50, 165.1
create-asset-load-825, 44323, 0, 147.6, 7.96, 0.14, 3.20, 147.4
create-asset-load-900, 42036, 0, 138.5, 8.72, 0.27, 3.89, 138.2

Benchmark 8
create-asset-load-75, 21083, 0, 71.0, 1.83, 0.15, 0.84, 70.9
create-asset-load-150, 28353, 0, 95.4, 2.28, 0.22, 0.89, 95.3
create-asset-load-225, 37423, 0, 126.1, 2.61, 0.28, 1.02, 125.8
create-asset-load-300, 42933, 0, 144.4, 3.77, 0.22, 1.36, 144.0
create-asset-load-375, 44095, 0, 147.7, 3.82, 0.35, 1.60, 147.3
create-asset-load-450, 43238, 0, 144.9, 5.23, 0.46, 1.77, 144.6
create-asset-load-525, 41916, 0, 139.7, 5.07, 0.30, 2.22, 139.5
create-asset-load-600, 45175, 0, 150.4, 5.34, 0.34, 2.42, 150.0
create-asset-load-675, 45023, 0, 150.6, 6.81, 0.63, 2.93, 149.0
create-asset-load-750, 43752, 0, 146.3, 7.90, 0.40, 2.96, 145.9
create-asset-load-825, 45890, 0, 153.9, 7.69, 0.55, 3.13, 153.4
create-asset-load-900, 44283, 0, 146.5, 8.38, 0.20, 3.54, 146.1

Benchmark 9
create-asset-load-75, 21832, 0, 73.5, 1.68, 0.21, 0.81, 73.4
create-asset-load-150, 28857, 0, 97.1, 2.06, 0.20, 0.88, 96.9
create-asset-load-225, 36818, 0, 124.1, 2.60, 0.23, 1.04, 123.8
create-asset-load-300, 42172, 0, 141.8, 3.26, 0.27, 1.34, 141.7
create-asset-load-375, 47753, 0, 160.6, 3.60, 0.17, 1.42, 160.3
create-asset-load-450, 44322, 0, 148.5, 4.83, 0.23, 1.70, 148.2
create-asset-load-525, 43502, 0, 145.8, 5.08, 0.45, 2.12, 145.4
create-asset-load-600, 42500, 0, 142.1, 6.88, 0.21, 2.49, 141.9
create-asset-load-675, 48469, 0, 162.4, 6.57, 0.25, 2.82, 162.0
create-asset-load-750, 42618, 0, 141.8, 7.20, 0.34, 2.95, 141.5
create-asset-load-825, 44862, 0, 150.3, 7.25, 0.29, 2.96, 150.2
create-asset-load-900, 45690, 0, 151.5, 7.86, 0.32, 3.40, 151.4
