Name, Succ, Fail, Send Rate (TPS), Max Latency (s), Min Latency (s), Avg Latency (s), Throughput (TPS)
create-asset-load-675, 40846, 0, 136.3, 10.48, 0.67, 3.10, 134.8
create-asset-load-750, 38534, 0, 128.2, 11.10, 0.53, 3.34, 127.9
create-asset-load-825, 37533, 0, 125.6, 11.03, 0.55, 3.66, 125.3
create-asset-load-900, 39575, 0, 130.2, 11.85, 0.40, 4.32, 129.9

Benchmark 3
create-asset-load-75, 18768, 0, 63.2, 2.55, 0.23, 0.89, 63.1
create-asset-load-150, 22221, 0, 74.6, 2.74, 0.22, 1.12, 74.5
create-asset-load-225, 25971, 0, 87.4, 3.91, 0.23, 1.51, 87.3
create-asset-load-300, 44145, 0, 148.5, 3.63, 0.17, 1.33, 148.1
create-asset-load-375, 33637, 0, 112.9, 5.89, 0.36, 2.03, 112.7
create-asset-load-450, 33371, 0, 112.0, 7.25, 0.38, 2.21, 111.9
create-asset-load-525, 33754, 0, 112.8, 7.67, 0.21, 2.68, 112.7
create-asset-load-600, 35970, 0, 119.3, 9.90, 0.24, 2.96, 119.0
create-asset-load-675, 39438, 0, 131.6, 10.91, 0.24, 3.10, 131.3
create-asset-load-750, 36452, 0, 121.0, 12.41, 0.42, 3.52, 120.8
create-asset-load-825, 35672, 0, 119.0, 12.54, 0.23, 4.05, 118.9
create-asset-load-900, 37952, 0, 126.6, 13.63, 0.43, 4.13, 125.8

Benchmark 4
create-asset-load-75, 17336, 0, 58.4, 2.44, 0.21, 0.96, 58.3
create-asset-load-150, 21508, 0, 72.3, 3.45, 0.22, 1.17, 72.1
create-asset-load-225, 25503, 0, 85.7, 3.59, 0.28, 1.54, 85.4
create-asset-load-300, 42785, 0, 143.9, 3.26, 0.18, 1.32, 143.7
create-asset-load-375, 33049, 0, 111.0, 6.35, 0.34, 2.02, 110.8
create-asset-load-450, 33036, 0, 110.4, 8.04, 0.32, 2.26, 110.3
create-asset-load-525, 33959, 0, 113.0, 8.02, 0.34, 2.66, 112.7
create-asset-load-600, 38085, 0, 127.5, 8.54, 0.42, 3.01, 127.3
create-asset-load-675, 40250, 0, 134.1, 10.27, 0.19, 3.29, 133.8
create-asset-load-750, 36616, 0, 121.6, 11.03, 0.20, 3.56, 121.4
create-asset-load-825, 35802, 0, 118.2, 11.59, 0.29, 4.07, 118.1
create-asset-load-900, 39723, 0, 132.3, 13.64, 0.38, 4.39, 132.0

Benchmark 5
create-asset-load-75, 19682, 0, 66.2, 2.23, 0.26, 0.88, 66.2
create-asset-load-150, 24322, 0, 81.7, 2.97, 0.23, 1.04, 81.7
create-asset-load-225, 25880, 0, 86.9, 4.19, 0.22, 1.47, 86.7
create-asset-load-300, 44291, 0, 148.4, 3.90, 0.21, 1.29, 148.3
create-asset-load-375, 35822, 0, 120.4, 6.33, 0.35, 1.94, 120.0
create-asset-load-450, 36497, 0, 122.0, 7.22, 0.17, 2.07, 122.0
create-asset-load-525, 32931, 0, 110.5, 7.62, 0.50, 2.72, 110.1
create-asset-load-600, 36357, 0, 121.5, 9.01, 0.30, 3.09, 121.4
create-asset-load-675, 30692, 0, 102.0, 32.78, 0.19, 3.71, 101.9
create-asset-load-750, 35495, 0, 117.8, 10.65, 0.42, 3.50, 117.6
create-asset-load-825, 36908, 0, 122.1, 12.37, 0.34, 3.92, 122.0
create-asset-load-900, 36684, 0, 121.4, 13.22, 0.22, 4.44, 121.1

Benchmark 6
create-asset-load-75, 21058, 0, 70.9, 2.20, 0.22, 0.84, 70.8
create-asset-load-150, 24397, 0, 82.2, 3.02, 0.23, 1.03, 82.1
create-asset-load-225, 30038, 0, 100.8, 3.59, 0.19, 1.29, 100.6
create-asset-load-300, 49889, 0, 167.8, 3.16, 0.20, 1.18, 167.5
create-asset-load-375, 38057, 0, 127.8, 5.49, 0.31, 1.81, 127.4
create-asset-load-450, 37935, 0, 127.0, 6.16, 0.47, 1.99, 126.6
create-asset-load-525, 34736, 0, 115.7, 6.93, 0.53, 2.57, 115.4
create-asset-load-600, 36191, 0, 121.3, 9.86, 0.69, 3.06, 120.7
create-asset-load-675, 38023, 0, 126.7, 10.52, 0.28, 3.34, 126.4
create-asset-load-750, 39156, 0, 130.3, 11.23, 0.39, 3.29, 129.8
create-asset-load-825, 38003, 0, 126.1, 10.48, 0.26, 3.63, 125.8
create-asset-load-900, 39600, 0, 132.0, 13.63, 0.31, 4.31, 131.9

Benchmark 7
create-asset-load-75, 18765, 0, 63.2, 2.96, 0.24, 0.92, 63.0
create-asset-load-150, 22630, 0, 76.0, 2.89, 0.18, 1.14, 75.9
create-asset-load-225, 26365, 0, 88.4, 3.77, 0.23, 1.50, 88.2
create-asset-load-300, 44425, 0, 149.2, 3.65, 0.17, 1.30, 149.0
create-asset-load-375, 32698, 0, 109.8, 5.47, 0.22, 1.99, 109.4
create-asset-load-450, 35393, 0, 118.4, 6.55, 0.25, 2.12, 118.1
create-asset-load-525, 32771, 0, 108.9, 7.44, 0.20, 2.70, 108.8
create-asset-load-600, 35452, 0, 118.6, 9.08, 0.44, 3.06, 117.9
create-asset-load-675, 39340, 0, 129.9, 11.12, 0.24, 3.13, 129.6
create-asset-load-750, 37186, 0, 123.6, 10.71, 0.33, 3.39, 123.5
create-asset-load-825, 36094, 0, 119.4, 11.70, 0.44, 4.04, 119.2
create-asset-load-900, 37899, 0, 126.3, 12.99, 0.32, 4.06, 126.2

Benchmark 8
create-asset-load-75, 18740, 0, 63.1, 2.70, 0.20, 0.87, 63.0
create-asset-load-150, 24225, 0, 81.4, 3.36, 0.24, 1.05, 81.2
create-asset-load-225, 28846, 0, 96.9, 3.90, 0.20, 1.38, 96.7
create-asset-load-300, 45565, 0, 152.8, 3.62, 0.18, 1.26, 152.3
create-asset-load-375, 36591, 0, 122.7, 5.65, 0.21, 1.87, 122.4
create-asset-load-450, 39948, 0, 134.0, 7.18, 0.27, 1.88, 133.7
create-asset-load-525, 35713, 0, 119.0, 7.38, 0.30, 2.56, 118.7
create-asset-load-600, 37087, 0, 123.8, 7.89, 0.33, 2.87, 123.5
create-asset-load-675, 40445, 0, 135.1, 10.39, 0.65, 3.27, 134.7
create-asset-load-750, 38217, 0, 127.9, 13.97, 0.24, 3.27, 127.7
create-asset-load-825, 36361, 0, 121.7, 13.24, 0.56, 3.97, 121.1
create-asset-load-900, 36256, 0, 119.2, 14.51, 0.32, 4.60, 118.9

Benchmark 9
create-asset-load-75, 18989, 0, 63.8, 3.21, 0.20, 0.91, 63.8
create-asset-load-150, 22086, 0, 74.4, 3.04, 0.19, 1.13, 74.3
create-asset-load-225, 26537, 0, 88.9, 3.92, 0.20, 1.48, 88.8
create-asset-load-300, 44928, 0, 150.6, 3.79, 0.17, 1.30, 150.3
create-asset-load-375, 32962, 0, 110.5, 6.29, 0.24, 1.93, 110.2
create-asset-load-450, 33953, 0, 114.1, 6.46, 0.21, 2.22, 113.9
create-asset-load-525, 33071, 0, 110.4, 8.00, 0.23, 2.74, 110.1
create-asset-load-600, 36930, 0, 123.1, 9.28, 0.36, 3.12, 122.8
create-asset-load-675, 39174, 0, 130.8, 10.65, 0.33, 2.95, 130.5
create-asset-load-750, 38486, 0, 128.1, 10.67, 0.34, 3.40, 127.9
create-asset-load-825, 35610, 0, 119.4, 12.23, 0.54, 3.96, 118.6
create-asset-load-900, 36274, 0, 121.0, 13.20, 0.21, 4.14, 120.8
