Name, Succ, Fail, Send Rate (TPS), Max Latency (s), Min Latency (s), Avg Latency (s), Throughput (TPS)
create-asset-load-1200, 160730, 0, 540.8, 3.93, 0.18, 1.48, 540.4
create-asset-load-1350, 171689, 0, 576.8, 3.59, 0.25, 1.52, 575.4
create-asset-load-1500, 174497, 0, 587.9, 4.77, 0.44, 1.66, 585.5
create-asset-load-1650, 183200, 0, 615.0, 4.59, 0.35, 1.85, 613.3
create-asset-load-1800, 163294, 0, 549.4, 4.88, 0.37, 2.08, 548.6

Benchmark 4
create-asset-load-300, 60093, 0, 202.4, 2.01, 0.18, 0.88, 201.9
create-asset-load-600, 105384, 0, 353.5, 2.75, 0.27, 1.16, 352.4
create-asset-load-900, 142500, 0, 479.9, 2.81, 0.30, 1.29, 479.4
create-asset-load-1050, 140864, 0, 475.1, 2.87, 0.30, 1.25, 473.8
create-asset-load-1200, 163580, 0, 550.8, 3.31, 0.28, 1.50, 550.0
create-asset-load-1350, 179223, 0, 603.0, 4.03, 0.34, 1.46, 601.2
create-asset-load-1500, 177423, 0, 596.0, 4.39, 0.28, 1.66, 594.8
create-asset-load-1650, 181177, 0, 607.2, 4.41, 0.27, 1.82, 605.8
create-asset-load-1800, 165317, 0, 555.5, 4.83, 0.23, 2.11, 554.0

Benchmark 5
create-asset-load-300, 58518, 0, 197.1, 2.08, 0.18, 0.91, 196.8
create-asset-load-600, 102652, 0, 345.5, 2.83, 0.33, 1.16, 345.1
create-asset-load-900, 136695, 0, 458.7, 2.84, 0.14, 1.34, 457.4
create-asset-load-1050, 142050, 0, 476.8, 2.76, 0.14, 1.26, 476.1
create-asset-load-1200, 163233, 0, 546.8, 4.12, 0.24, 1.47, 545.6
create-asset-load-1350, 167512, 0, 565.0, 3.61, 0.34, 1.51, 563.3
create-asset-load-1500, 179821, 0, 604.1, 4.20, 0.42, 1.62, 602.6
create-asset-load-1650, 177851, 0, 596.4, 4.27, 0.32, 1.85, 595.5
create-asset-load-1800, 166570, 0, 558.9, 5.02, 0.13, 2.05, 556.9

Benchmark 6
create-asset-load-300, 60460, 0, 203.1, 1.78, 0.17, 0.91, 202.6
create-asset-load-600, 106639, 0, 358.1, 2.38, 0.12, 1.13, 357.7
create-asset-load-900, 143086, 0, 482.3, 3.00, 0.17, 1.27, 481.1
create-asset-load-1050, 142912, 0, 480.3, 2.71, 0.12, 1.26, 478.6
create-asset-load-1200, 162944, 0, 548.7, 3.67, 0.32, 1.46, 547.5
create-asset-load-1350, 176023, 0, 590.5, 3.18, 0.27, 1.41, 589.3
create-asset-load-1500, 180914, 0, 608.2, 4.18, 0.14, 1.66, 607.9
create-asset-load-1650, 187543, 0, 631.8, 4.70, 0.50, 1.73, 628.4
create-asset-load-1800, 156935, 0, 526.4, 5.08, 0.50, 2.14, 524.9

Benchmark 7
create-asset-load-300, 59338, 0, 199.2, 2.08, 0.13, 0.91, 198.8
create-asset-load-600, 102745, 0, 344.5, 2.68, 0.26, 1.15, 343.7
create-asset-load-900, 140342, 0, 473.3, 2.86, 0.21, 1.29, 472.4
create-asset-load-1050, 136865, 0, 459.8, 2.70, 0.16, 1.30, 458.2
create-asset-load-1200, 163018, 0, 548.4, 3.34, 0.17, 1.46, 547.0
create-asset-load-1350, 173592, 0, 583.0, 4.36, 0.16, 1.42, 581.4
create-asset-load-1500, 173045, 0, 581.7, 4.13, 0.31, 1.69, 580.4
create-asset-load-1650, 182883, 0, 616.0, 4.35, 0.30, 1.83, 611.6
create-asset-load-1800, 158135, 0, 531.3, 5.24, 0.42, 2.12, 530.2

Benchmark 8
create-asset-load-300, 60062, 0, 201.9, 1.98, 0.12, 0.92, 201.8
create-asset-load-600, 104095, 0, 350.7, 2.62, 0.16, 1.19, 350.2
create-asset-load-900, 146784, 0, 494.0, 2.89, 0.30, 1.25, 493.2
create-asset-load-1050, 148655, 0, 499.4, 2.50, 0.17, 1.20, 498.7
create-asset-load-1200, 170417, 0, 573.2, 3.24, 0.30, 1.40, 571.5
create-asset-load-1350, 187418, 0, 629.5, 4.19, 0.12, 1.38, 628.0
create-asset-load-1500, 179592, 0, 603.4, 4.38, 0.40, 1.66, 602.3
create-asset-load-1650, 184045, 0, 619.9, 3.96, 0.39, 1.75, 617.8
create-asset-load-1800, 166088, 0, 558.5, 4.23, 0.24, 2.11, 556.9

Benchmark 9
create-asset-load-300, 58832, 0, 197.7, 2.05, 0.18, 0.92, 197.3
create-asset-load-600, 102115, 0, 342.4, 2.98, 0.26, 1.16, 341.2
create-asset-load-900, 137049, 0, 459.8, 2.79, 0.30, 1.33, 458.5
create-asset-load-1050, 141387, 0, 476.7, 2.75, 0.20, 1.27, 475.0
create-asset-load-1200, 161245, 0, 542.9, 3.46, 0.34, 1.46, 541.8
create-asset-load-1350, 176105, 0, 592.7, 3.07, 0.28, 1.38, 590.9
create-asset-load-1500, 174367, 0, 587.9, 5.04, 0.39, 1.71, 585.6
create-asset-load-1650, 182887, 0, 612.4, 4.79, 0.40, 1.81, 611.2
create-asset-load-1800, 163500, 0, 548.3, 5.48, 0.23, 2.16, 546.9
