Name, Succ, Fail, Send Rate (TPS), Max Latency (s), Min Latency (s), Avg Latency (s), Throughput (TPS)
create-asset-load-1650, 115031, 0, 383.8, 7.61, 0.36, 2.74, 382.9
create-asset-load-1800, 111975, 0, 374.6, 7.16, 0.37, 2.91, 374.1

Benchmark 3
create-asset-load-300, 55079, 0, 185.4, 2.71, 0.16, 1.01, 185.0
create-asset-load-450, 64779, 0, 218.2, 3.09, 0.17, 1.07, 218.0
create-asset-load-600, 100491, 0, 338.1, 2.80, 0.20, 1.22, 337.9
create-asset-load-750, 98313, 0, 330.6, 4.42, 0.15, 1.34, 329.4
create-asset-load-900, 114700, 0, 385.5, 4.96, 0.19, 1.57, 384.5
create-asset-load-1050, 108261, 0, 363.6, 4.49, 0.16, 1.71, 362.9
create-asset-load-1200, 117231, 0, 393.4, 5.87, 0.29, 1.99, 392.7
create-asset-load-1350, 116556, 0, 390.4, 5.42, 0.17, 2.15, 390.0
create-asset-load-1500, 104093, 0, 349.1, 5.78, 0.21, 2.60, 348.1
create-asset-load-1650, 118857, 0, 398.6, 6.28, 0.36, 2.58, 397.4
create-asset-load-1800, 110912, 0, 370.8, 7.66, 0.38, 3.12, 370.2

Benchmark 4
create-asset-load-300, 53617, 0, 180.6, 2.67, 0.21, 1.03, 180.4
create-asset-load-450, 61144, 0, 206.0, 2.56, 0.19, 1.08, 205.8
create-asset-load-600, 98572, 0, 330.5, 3.07, 0.18, 1.26, 329.9
create-asset-load-750, 92913, 0, 311.9, 4.49, 0.23, 1.40, 311.6
create-asset-load-900, 110793, 0, 372.8, 4.59, 0.20, 1.60, 372.2
create-asset-load-1050, 114691, 0, 384.3, 4.49, 0.23, 1.67, 383.8
create-asset-load-1200, 118740, 0, 398.5, 5.53, 0.17, 1.96, 397.7
create-asset-load-1350, 116592, 0, 391.5, 6.84, 0.36, 2.19, 390.4
create-asset-load-1500, 106388, 0, 354.8, 6.36, 0.14, 2.65, 353.9
create-asset-load-1650, 111591, 0, 373.3, 7.72, 0.24, 2.77, 372.5
create-asset-load-1800, 129125, 0, 432.7, 6.89, 0.47, 2.72, 431.5

Benchmark 5
create-asset-load-300, 54834, 0, 183.9, 2.82, 0.19, 1.08, 183.5
create-asset-load-450, 62454, 0, 209.8, 2.67, 0.16, 1.07, 209.4
create-asset-load-600, 95769, 0, 322.3, 2.99, 0.29, 1.27, 321.5
create-asset-load-750, 94841, 0, 318.9, 3.45, 0.25, 1.32, 317.9
create-asset-load-900, 107634, 0, 361.7, 4.52, 0.34, 1.66, 361.3
create-asset-load-1050, 110869, 0, 371.6, 5.24, 0.49, 1.85, 370.7
create-asset-load-1200, 116205, 0, 390.0, 5.23, 0.35, 2.00, 389.1
create-asset-load-1350, 114267, 0, 382.9, 5.24, 0.30, 2.27, 382.0
create-asset-load-1500, 109895, 0, 367.9, 6.73, 0.49, 2.73, 367.3
create-asset-load-1650, 122011, 0, 407.6, 5.84, 0.31, 2.62, 406.5
create-asset-load-1800, 116549, 0, 390.2, 7.27, 0.13, 2.95, 389.5

Benchmark 6
create-asset-load-300, 53555, 0, 180.3, 2.64, 0.23, 1.06, 180.1
create-asset-load-450, 62341, 0, 209.6, 2.94, 0.15, 1.12, 209.2
create-asset-load-600, 93727, 0, 315.3, 3.86, 0.15, 1.31, 314.8
create-asset-load-750, 95372, 0, 320.4, 4.93, 0.18, 1.41, 320.0
create-asset-load-900, 107528, 0, 361.6, 4.33, 0.40, 1.66, 360.6
create-asset-load-1050, 114523, 0, 383.7, 4.82, 0.14, 1.75, 383.5
create-asset-load-1200, 110301, 0, 370.1, 5.53, 0.35, 2.15, 368.8
create-asset-load-1350, 114591, 0, 383.3, 5.63, 0.53, 2.21, 382.1
create-asset-load-1500, 112344, 0, 376.8, 6.26, 0.37, 2.55, 374.5
create-asset-load-1650, 113489, 0, 379.0, 6.75, 0.41, 2.85, 378.5
create-asset-load-1800, 119817, 0, 400.6, 6.15, 0.72, 2.97, 399.6

Benchmark 7
create-asset-load-300, 53005, 0, 178.0, 2.71, 0.16, 1.06, 177.7
create-asset-load-450, 61064, 0, 205.4, 2.88, 0.18, 1.11, 204.8
create-asset-load-600, 97343, 0, 326.3, 4.22, 0.21, 1.28, 326.0
create-asset-load-750, 95761, 0, 321.3, 3.41, 0.14, 1.32, 320.8
create-asset-load-900, 119160, 0, 398.4, 4.01, 0.40, 1.55, 396.3
create-asset-load-1050, 119473, 0, 402.3, 4.30, 0.25, 1.56, 401.5
create-asset-load-1200, 118178, 0, 396.8, 5.14, 0.36, 2.01, 395.3
create-asset-load-1350, 110648, 0, 369.7, 5.81, 0.25, 2.38, 369.2
create-asset-load-1500, 105734, 0, 353.7, 6.52, 0.47, 2.72, 353.0
create-asset-load-1650, 114275, 0, 380.6, 6.67, 0.47, 2.84, 380.0
create-asset-load-1800, 115813, 0, 384.2, 6.47, 0.21, 2.83, 383.2

Benchmark 8
create-asset-load-300, 56782, 0, 190.7, 2.88, 0.21, 1.08, 190.4
create-asset-load-450, 65585, 0, 220.7, 2.80, 0.13, 1.08, 220.1
create-asset-load-600, 98535, 0, 331.5, 2.95, 0.22, 1.23, 331.2
create-asset-load-750, 94942, 0, 318.9, 3.64, 0.26, 1.33, 318.0
create-asset-load-900, 110350, 0, 368.9, 3.75, 0.35, 1.62, 367.7
create-asset-load-1050, 110201, 0, 369.4, 5.76, 0.23, 1.78, 368.6
create-asset-load-1200, 115435, 0, 387.6, 4.72, 0.46, 2.05, 384.6
create-asset-load-1350, 111572, 0, 375.5, 5.74, 0.48, 2.31, 373.8
create-asset-load-1500, 109127, 0, 366.0, 6.41, 0.50, 2.53, 364.9
create-asset-load-1650, 120122, 0, 403.1, 6.37, 0.39, 2.54, 402.0
create-asset-load-1800, 119750, 0, 397.9, 6.27, 0.52, 2.88, 397.2

Benchmark 9
create-asset-load-300, 57422, 0, 192.7, 2.59, 0.13, 1.01, 192.1
create-asset-load-450, 65472, 0, 220.1, 3.04, 0.22, 1.04, 219.6
create-asset-load-600, 97662, 0, 328.7, 4.28, 0.23, 1.29, 327.9
create-asset-load-750, 92859, 0, 311.6, 3.46, 0.22, 1.36, 311.4
create-asset-load-900, 112247, 0, 375.7, 3.72, 0.32, 1.60, 374.6
create-asset-load-1050, 115295, 0, 388.5, 4.81, 0.17, 1.69, 387.2
create-asset-load-1200, 109819, 0, 367.0, 4.79, 0.18, 2.18, 365.7
create-asset-load-1350, 110970, 0, 370.5, 6.12, 0.30, 2.39, 369.5
create-asset-load-1500, 107527, 0, 360.2, 6.51, 0.16, 2.63, 360.0
create-asset-load-1650, 116252, 0, 387.7, 6.66, 0.30, 2.72, 387.2
create-asset-load-1800, 129392, 0, 433.3, 6.61, 0.52, 2.80, 430.9
