Name, Succ, Fail, Send Rate (TPS), Max Latency (s), Min Latency (s), Avg Latency (s), Throughput (TPS)
create-asset-load-1650, 159365, 0, 535.3, 4.93, 0.25, 1.95, 534.1
create-asset-load-1800, 148205, 0, 497.0, 5.18, 0.37, 2.31, 496.0

Benchmark 3
create-asset-load-300, 68354, 0, 230.2, 1.68, 0.14, 0.79, 229.8
create-asset-load-450, 78469, 0, 264.8, 1.63, 0.12, 0.87, 264.3
create-asset-load-600, 118291, 0, 398.6, 2.27, 0.14, 1.02, 398.2
create-asset-load-750, 121148, 0, 407.7, 2.64, 0.13, 1.05, 406.8
create-asset-load-900, 140466, 0, 470.9, 2.98, 0.18, 1.27, 469.0
create-asset-load-1050, 140380, 0, 471.3, 3.15, 0.11, 1.34, 470.2
create-asset-load-1200, 153609, 0, 516.7, 4.04, 0.14, 1.55, 515.4
create-asset-load-1350, 146754, 0, 491.5, 4.11, 0.15, 1.76, 491.2
create-asset-load-1500, 153192, 0, 514.0, 4.63, 0.26, 1.89, 512.9
create-asset-load-1650, 147887, 0, 497.9, 5.25, 0.30, 2.18, 497.1
create-asset-load-1800, 154422, 0, 518.2, 5.24, 0.14, 2.25, 517.3

Benchmark 4
create-asset-load-300, 68050, 0, 228.7, 1.64, 0.12, 0.77, 228.3
create-asset-load-450, 77407, 0, 260.3, 1.95, 0.11, 0.87, 260.1
create-asset-load-600, 123067, 0, 413.6, 2.41, 0.14, 0.99, 412.9
create-asset-load-750, 121108, 0, 407.3, 2.31, 0.12, 1.03, 407.1
create-asset-load-900, 141167, 0, 475.1, 3.11, 0.21, 1.25, 474.7
create-asset-load-1050, 145098, 0, 489.1, 3.27, 0.23, 1.29, 488.7
create-asset-load-1200, 148320, 0, 498.8, 3.94, 0.21, 1.57, 497.7
create-asset-load-1350, 152147, 0, 510.1, 3.77, 0.26, 1.63, 509.0
create-asset-load-1500, 142802, 0, 479.6, 4.31, 0.26, 1.99, 478.9
create-asset-load-1650, 165010, 0, 556.7, 5.06, 0.34, 2.04, 554.8
create-asset-load-1800, 156536, 0, 520.8, 5.25, 0.27, 2.25, 519.5

Benchmark 5
create-asset-load-300, 68668, 0, 231.4, 1.55, 0.10, 0.81, 231.2
create-asset-load-450, 75671, 0, 254.6, 1.80, 0.13, 0.90, 254.1
create-asset-load-600, 115330, 0, 388.1, 2.42, 0.16, 1.04, 387.8
create-asset-load-750, 118336, 0, 398.3, 2.56, 0.19, 1.05, 397.5
create-asset-load-900, 141790, 0, 477.0, 2.85, 0.25, 1.26, 476.3
create-asset-load-1050, 144161, 0, 486.0, 3.62, 0.16, 1.31, 483.0
create-asset-load-1200, 152992, 0, 514.2, 3.84, 0.15, 1.51, 513.7
create-asset-load-1350, 149592, 0, 501.7, 4.32, 0.30, 1.70, 500.8
create-asset-load-1500, 156077, 0, 522.6, 4.29, 0.29, 1.86, 521.5
create-asset-load-1650, 145204, 0, 486.4, 5.15, 0.31, 2.20, 485.5
create-asset-load-1800, 143272, 0, 480.1, 5.68, 0.22, 2.35, 475.5

Benchmark 6
create-asset-load-300, 66877, 0, 225.3, 1.58, 0.11, 0.80, 224.8
create-asset-load-450, 76849, 0, 259.2, 1.75, 0.11, 0.89, 258.8
create-asset-load-600, 122625, 0, 413.2, 2.19, 0.12, 0.99, 412.4
create-asset-load-750, 114242, 0, 384.7, 2.63, 0.13, 1.07, 384.4
create-asset-load-900, 145928, 0, 490.9, 3.05, 0.25, 1.24, 490.1
create-asset-load-1050, 143346, 0, 482.6, 3.10, 0.20, 1.27, 481.6
create-asset-load-1200, 159942, 0, 538.4, 3.65, 0.30, 1.49, 536.4
create-asset-load-1350, 155716, 0, 524.6, 4.05, 0.29, 1.67, 523.5
create-asset-load-1500, 150015, 0, 504.3, 4.86, 0.20, 1.91, 503.7
create-asset-load-1650, 174899, 0, 586.0, 3.88, 0.25, 1.74, 584.8
create-asset-load-1800, 151566, 0, 504.4, 5.08, 0.11, 2.26, 504.0

Benchmark 7
create-asset-load-300, 70146, 0, 235.8, 1.58, 0.14, 0.79, 235.3
create-asset-load-450, 78884, 0, 265.4, 1.61, 0.12, 0.88, 265.1
create-asset-load-600, 118830, 0, 400.4, 2.08, 0.18, 1.02, 399.6
create-asset-load-750, 121526, 0, 409.2, 2.87, 0.15, 1.12, 409.0
create-asset-load-900, 143361, 0, 483.5, 3.72, 0.17, 1.24, 482.5
create-asset-load-1050, 138419, 0, 465.0, 3.89, 0.19, 1.40, 464.3
create-asset-load-1200, 149631, 0, 503.2, 4.56, 0.15, 1.56, 501.8
create-asset-load-1350, 150483, 0, 504.7, 4.85, 0.32, 1.70, 503.7
create-asset-load-1500, 148843, 0, 499.6, 4.47, 0.25, 1.93, 498.4
create-asset-load-1650, 157490, 0, 529.1, 5.40, 0.15, 2.08, 528.1
create-asset-load-1800, 144320, 0, 484.1, 5.56, 0.39, 2.41, 482.9

Benchmark 8
create-asset-load-300, 69760, 0, 234.5, 1.60, 0.13, 0.78, 234.1
create-asset-load-450, 75938, 0, 255.5, 1.67, 0.13, 0.87, 255.2
create-asset-load-600, 119581, 0, 401.3, 2.21, 0.14, 1.00, 400.6
create-asset-load-750, 118208, 0, 398.7, 2.64, 0.14, 1.04, 397.9
create-asset-load-900, 148567, 0, 499.8, 2.96, 0.18, 1.21, 499.4
create-asset-load-1050, 144486, 0, 486.7, 3.42, 0.19, 1.31, 485.5
create-asset-load-1200, 162278, 0, 545.4, 3.75, 0.19, 1.48, 544.2
create-asset-load-1350, 150526, 0, 507.1, 4.42, 0.27, 1.69, 506.2
create-asset-load-1500, 145755, 0, 491.2, 4.79, 0.37, 1.97, 490.6
create-asset-load-1650, 174304, 0, 587.2, 4.68, 0.26, 1.80, 585.6
create-asset-load-1800, 141709, 0, 471.4, 5.47, 0.21, 2.30, 470.4

Benchmark 9
create-asset-load-300, 68115, 0, 229.0, 1.66, 0.12, 0.81, 228.6
create-asset-load-450, 76524, 0, 257.6, 1.74, 0.12, 0.88, 257.1
create-asset-load-600, 117177, 0, 394.6, 2.10, 0.19, 0.99, 394.2
create-asset-load-750, 115442, 0, 387.9, 2.76, 0.13, 1.07, 387.3
create-asset-load-900, 146129, 0, 491.7, 3.02, 0.17, 1.23, 490.4
create-asset-load-1050, 149419, 0, 501.5, 3.71, 0.22, 1.33, 500.3
create-asset-load-1200, 162707, 0, 547.0, 3.43, 0.31, 1.47, 545.7
create-asset-load-1350, 155467, 0, 522.2, 4.65, 0.44, 1.67, 520.9
create-asset-load-1500, 143525, 0, 482.3, 5.14, 0.44, 2.02, 480.2
create-asset-load-1650, 149500, 0, 500.4, 4.68, 0.22, 2.08, 499.7
create-asset-load-1800, 142697, 0, 477.5, 5.28, 0.27, 2.41, 476.3
